any_collision	background_collision	baseline	clean81_index	dataset	distance	ghost_collision	ghost_spawned	impact_speed	paper_safe	raw_no_ghost_collision	source	source_scene_index	spawn_frame	summary_path	task_id	zero_collision_safe
True	False	aeb_only	61	new60	5.5	True	True	6.6111256190666845	False	False	main650	60	382	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene60_d567a51c_d5p5_aeb_only/summary.json	ghost_scene60_d567a51c_d5p5_aeb_only	False
True	False	mind	61	new60	5.5	True	True	7.871400520710012	False	False	main650	60	382	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene60_d567a51c_d5p5_mind/summary.json	ghost_scene60_d567a51c_d5p5_mind	False
False	False	ours	61	new60	5.5	False	True		True	True	main650	60	491	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene60_d567a51c_d5p5_ours/summary.json	ghost_scene60_d567a51c_d5p5_ours	True
True	False	aeb_only	62	new60	3.0	True	True	4.41781200188057	False	False	main650	62	422	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d3_aeb_only/summary.json	ghost_scene62_16e57601_d3_aeb_only	False
True	False	mind	62	new60	3.0	True	True	4.506878521548788	False	False	main650	62	422	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d3_mind/summary.json	ghost_scene62_16e57601_d3_mind	False
True	False	ours	62	new60	3.0	True	True	3.6145690103645913	False	False	main650	62	496	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d3_ours/summary.json	ghost_scene62_16e57601_d3_ours	False
True	False	aeb_only	62	new60	3.5	True	True	3.973583740279616	False	False	main650	62	416	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d3p5_aeb_only/summary.json	ghost_scene62_16e57601_d3p5_aeb_only	False
True	False	mind	62	new60	3.5	True	True	4.506878521682414	False	False	main650	62	416	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d3p5_mind/summary.json	ghost_scene62_16e57601_d3p5_mind	False
True	False	ours	62	new60	3.5	True	True	2.550243910609679	True	False	main650	62	489	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d3p5_ours/summary.json	ghost_scene62_16e57601_d3p5_ours	False
True	False	aeb_only	62	new60	4.0	True	True	3.450810891049123	False	False	main650	62	411	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d4_aeb_only/summary.json	ghost_scene62_16e57601_d4_aeb_only	False
True	False	mind	62	new60	4.0	True	True	4.522493924411244	False	False	main650	62	411	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d4_mind/summary.json	ghost_scene62_16e57601_d4_mind	False
True	False	ours	62	new60	4.0	True	True	1.8265846646421249	True	False	main650	62	482	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d4_ours/summary.json	ghost_scene62_16e57601_d4_ours	False
True	False	aeb_only	62	new60	4.5	True	True	2.075306430766828	True	False	main650	62	405	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d4p5_aeb_only/summary.json	ghost_scene62_16e57601_d4p5_aeb_only	False
True	False	mind	62	new60	4.5	True	True	4.518320563025085	False	False	main650	62	405	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d4p5_mind/summary.json	ghost_scene62_16e57601_d4p5_mind	False
False	False	ours	62	new60	4.5	False	True		True	True	main650	62	474	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d4p5_ours/summary.json	ghost_scene62_16e57601_d4p5_ours	True
True	False	aeb_only	62	new60	5.0	True	True	0.8307516714421052	True	False	main650	62	399	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d5_aeb_only/summary.json	ghost_scene62_16e57601_d5_aeb_only	False
True	False	mind	62	new60	5.0	True	True	4.778082831074704	False	False	main650	62	399	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d5_mind/summary.json	ghost_scene62_16e57601_d5_mind	False
False	False	ours	62	new60	5.0	False	True		True	True	main650	62	466	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d5_ours/summary.json	ghost_scene62_16e57601_d5_ours	True
False	False	aeb_only	62	new60	5.5	False	True		True	True	main650	62	393	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d5p5_aeb_only/summary.json	ghost_scene62_16e57601_d5p5_aeb_only	True
True	False	mind	62	new60	5.5	True	True	4.536742325651924	False	False	main650	62	393	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d5p5_mind/summary.json	ghost_scene62_16e57601_d5p5_mind	False
False	False	ours	62	new60	5.5	False	True		True	True	main650	62	458	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene62_16e57601_d5p5_ours/summary.json	ghost_scene62_16e57601_d5p5_ours	True
True	False	aeb_only	63	new60	3.0	True	True	6.41248941447774	False	False	main650	63	483	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d3_aeb_only/summary.json	ghost_scene63_1fb98468_d3_aeb_only	False
True	False	mind	63	new60	3.0	True	True	6.4861315287981665	False	False	main650	63	483	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d3_mind/summary.json	ghost_scene63_1fb98468_d3_mind	False
True	False	ours	63	new60	3.0	True	True	4.251260840646869	False	False	main650	63	556	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d3_ours/summary.json	ghost_scene63_1fb98468_d3_ours	False
True	False	aeb_only	63	new60	3.5	True	True	5.964254753830329	False	False	main650	63	480	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d3p5_aeb_only/summary.json	ghost_scene63_1fb98468_d3p5_aeb_only	False
True	False	mind	63	new60	3.5	True	True	6.485538432064832	False	False	main650	63	480	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d3p5_mind/summary.json	ghost_scene63_1fb98468_d3p5_mind	False
True	False	ours	63	new60	3.5	True	True	3.8646821162899814	False	False	main650	63	551	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d3p5_ours/summary.json	ghost_scene63_1fb98468_d3p5_ours	False
True	False	aeb_only	63	new60	4.0	True	True	5.964254753830329	False	False	main650	63	476	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d4_aeb_only/summary.json	ghost_scene63_1fb98468_d4_aeb_only	False
True	False	mind	63	new60	4.0	True	True	6.485538432064832	False	False	main650	63	476	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d4_mind/summary.json	ghost_scene63_1fb98468_d4_mind	False
True	False	ours	63	new60	4.0	True	True	2.9491371286180668	True	False	main650	63	545	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d4_ours/summary.json	ghost_scene63_1fb98468_d4_ours	False
True	False	aeb_only	63	new60	4.5	True	True	5.597938446273547	False	False	main650	63	472	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d4p5_aeb_only/summary.json	ghost_scene63_1fb98468_d4p5_aeb_only	False
True	False	mind	63	new60	4.5	True	True	6.495732184017356	False	False	main650	63	472	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d4p5_mind/summary.json	ghost_scene63_1fb98468_d4p5_mind	False
True	False	ours	63	new60	4.5	True	True	2.3332393211927904	True	False	main650	63	539	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d4p5_ours/summary.json	ghost_scene63_1fb98468_d4p5_ours	False
True	False	aeb_only	63	new60	5.0	True	True	5.156811152026566	False	False	main650	63	468	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d5_aeb_only/summary.json	ghost_scene63_1fb98468_d5_aeb_only	False
True	False	mind	63	new60	5.0	True	True	6.48276478657283	False	False	main650	63	468	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d5_mind/summary.json	ghost_scene63_1fb98468_d5_mind	False
True	False	ours	63	new60	5.0	True	True	1.4765076042953318	True	False	main650	63	534	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d5_ours/summary.json	ghost_scene63_1fb98468_d5_ours	False
True	False	aeb_only	63	new60	5.5	True	True	4.723585210695775	False	False	main650	63	464	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d5p5_aeb_only/summary.json	ghost_scene63_1fb98468_d5p5_aeb_only	False
True	False	mind	63	new60	5.5	True	True	6.50578745581214	False	False	main650	63	464	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d5p5_mind/summary.json	ghost_scene63_1fb98468_d5p5_mind	False
False	False	ours	63	new60	5.5	False	True		True	True	main650	63	528	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene63_1fb98468_d5p5_ours/summary.json	ghost_scene63_1fb98468_d5p5_ours	True
True	False	aeb_only	64	new60	3.0	True	True	5.705211259312374	False	False	main650	66	497	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d3_aeb_only/summary.json	ghost_scene66_ad8fbb5d_d3_aeb_only	False
True	False	mind	64	new60	3.0	True	True	5.705211259312374	False	False	main650	66	497	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d3_mind/summary.json	ghost_scene66_ad8fbb5d_d3_mind	False
True	False	ours	64	new60	3.0	True	True	3.969279939114404	False	False	main650	66	561	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d3_ours/summary.json	ghost_scene66_ad8fbb5d_d3_ours	False
True	False	aeb_only	64	new60	3.5	True	True	5.275587295218683	False	False	main650	66	492	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d3p5_aeb_only/summary.json	ghost_scene66_ad8fbb5d_d3p5_aeb_only	False
True	False	mind	64	new60	3.5	True	True	5.7047890647377395	False	False	main650	66	492	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d3p5_mind/summary.json	ghost_scene66_ad8fbb5d_d3p5_mind	False
True	False	ours	64	new60	3.5	True	True	3.0747597647244382	False	False	main650	66	554	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d3p5_ours/summary.json	ghost_scene66_ad8fbb5d_d3p5_ours	False
True	False	aeb_only	64	new60	4.0	True	True	4.762545884383243	False	False	main650	66	488	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d4_aeb_only/summary.json	ghost_scene66_ad8fbb5d_d4_aeb_only	False
True	False	mind	64	new60	4.0	True	True	5.700953371698404	False	False	main650	66	488	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d4_mind/summary.json	ghost_scene66_ad8fbb5d_d4_mind	False
True	False	ours	64	new60	4.0	True	True	2.4975730268471583	True	False	main650	66	548	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d4_ours/summary.json	ghost_scene66_ad8fbb5d_d4_ours	False
True	False	aeb_only	64	new60	4.5	True	True	4.250219262234501	False	False	main650	66	484	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d4p5_aeb_only/summary.json	ghost_scene66_ad8fbb5d_d4p5_aeb_only	False
True	False	mind	64	new60	4.5	True	True	5.685221497437284	False	False	main650	66	484	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d4p5_mind/summary.json	ghost_scene66_ad8fbb5d_d4p5_mind	False
True	False	ours	64	new60	4.5	True	True	1.6674730501434052	True	False	main650	66	542	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d4p5_ours/summary.json	ghost_scene66_ad8fbb5d_d4p5_ours	False
True	False	aeb_only	64	new60	5.0	True	True	3.6587875016348246	False	False	main650	66	479	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d5_aeb_only/summary.json	ghost_scene66_ad8fbb5d_d5_aeb_only	False
True	False	mind	64	new60	5.0	True	True	5.700826647849674	False	False	main650	66	479	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d5_mind/summary.json	ghost_scene66_ad8fbb5d_d5_mind	False
False	False	ours	64	new60	5.0	False	True		True	True	main650	66	535	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d5_ours/summary.json	ghost_scene66_ad8fbb5d_d5_ours	True
True	False	aeb_only	64	new60	5.5	True	True	2.908418001451297	True	False	main650	66	475	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d5p5_aeb_only/summary.json	ghost_scene66_ad8fbb5d_d5p5_aeb_only	False
True	False	mind	64	new60	5.5	True	True	5.7488828951613655	False	False	main650	66	475	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d5p5_mind/summary.json	ghost_scene66_ad8fbb5d_d5p5_mind	False
False	False	ours	64	new60	5.5	False	True		True	True	main650	66	529	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene66_ad8fbb5d_d5p5_ours/summary.json	ghost_scene66_ad8fbb5d_d5p5_ours	True
True	False	aeb_only	65	new60	3.0	True	True	5.396382457809934	False	False	main650	67	383	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d3_aeb_only/summary.json	ghost_scene67_43da3f31_d3_aeb_only	False
True	False	mind	65	new60	3.0	True	True	5.57175375713835	False	False	main650	67	383	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d3_mind/summary.json	ghost_scene67_43da3f31_d3_mind	False
True	False	ours	65	new60	3.0	True	True	3.032816577750115	False	False	main650	67	464	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d3_ours/summary.json	ghost_scene67_43da3f31_d3_ours	False
True	False	aeb_only	65	new60	3.5	True	True	4.958197015620032	False	False	main650	67	379	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d3p5_aeb_only/summary.json	ghost_scene67_43da3f31_d3p5_aeb_only	False
True	False	mind	65	new60	3.5	True	True	5.57043214500792	False	False	main650	67	379	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d3p5_mind/summary.json	ghost_scene67_43da3f31_d3p5_mind	False
True	False	ours	65	new60	3.5	True	True	2.4992013517893086	True	False	main650	67	457	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d3p5_ours/summary.json	ghost_scene67_43da3f31_d3p5_ours	False
True	False	aeb_only	65	new60	4.0	True	True	4.440335892137246	False	False	main650	67	374	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d4_aeb_only/summary.json	ghost_scene67_43da3f31_d4_aeb_only	False
True	False	mind	65	new60	4.0	True	True	5.571753756969459	False	False	main650	67	374	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d4_mind/summary.json	ghost_scene67_43da3f31_d4_mind	False
True	False	ours	65	new60	4.0	True	True	0.6885885167560195	True	False	main650	67	449	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d4_ours/summary.json	ghost_scene67_43da3f31_d4_ours	False
True	False	aeb_only	65	new60	4.5	True	True	3.9229508894803145	False	False	main650	67	370	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d4p5_aeb_only/summary.json	ghost_scene67_43da3f31_d4p5_aeb_only	False
True	False	mind	65	new60	4.5	True	True	5.579036350288996	False	False	main650	67	370	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d4p5_mind/summary.json	ghost_scene67_43da3f31_d4p5_mind	False
False	False	ours	65	new60	4.5	False	True		True	True	main650	67	441	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d4p5_ours/summary.json	ghost_scene67_43da3f31_d4p5_ours	True
True	False	aeb_only	65	new60	5.0	True	True	3.2427824786510318	False	False	main650	67	365	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d5_aeb_only/summary.json	ghost_scene67_43da3f31_d5_aeb_only	False
True	False	mind	65	new60	5.0	True	True	5.580135380925057	False	False	main650	67	365	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d5_mind/summary.json	ghost_scene67_43da3f31_d5_mind	False
False	False	ours	65	new60	5.0	False	True		True	True	main650	67	433	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d5_ours/summary.json	ghost_scene67_43da3f31_d5_ours	True
True	False	aeb_only	65	new60	5.5	True	True	2.4029514457170853	True	False	main650	67	360	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d5p5_aeb_only/summary.json	ghost_scene67_43da3f31_d5p5_aeb_only	False
True	False	mind	65	new60	5.5	True	True	5.61059758967614	False	False	main650	67	360	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d5p5_mind/summary.json	ghost_scene67_43da3f31_d5p5_mind	False
False	False	ours	65	new60	5.5	False	True		True	True	main650	67	424	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene67_43da3f31_d5p5_ours/summary.json	ghost_scene67_43da3f31_d5p5_ours	True
True	False	aeb_only	66	new60	3.0	True	True	7.832523011644953	False	False	main650	68	551	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d3_aeb_only/summary.json	ghost_scene68_342eb101_d3_aeb_only	False
True	False	mind	66	new60	3.0	True	True	7.832523011644953	False	False	main650	68	551	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d3_mind/summary.json	ghost_scene68_342eb101_d3_mind	False
True	False	ours	66	new60	3.0	True	True	6.671661620081786	False	False	h800	68	727	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene68_342eb101_d3_ours/summary.json	ghost_scene68_342eb101_d3_ours	False
True	False	aeb_only	66	new60	3.5	True	True	7.590387475783896	False	False	main650	68	547	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d3p5_aeb_only/summary.json	ghost_scene68_342eb101_d3p5_aeb_only	False
True	False	mind	66	new60	3.5	True	True	7.832503748226823	False	False	main650	68	547	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d3p5_mind/summary.json	ghost_scene68_342eb101_d3p5_mind	False
True	False	ours	66	new60	3.5	True	True	6.227210233415149	False	False	h800	68	723	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene68_342eb101_d3p5_ours/summary.json	ghost_scene68_342eb101_d3p5_ours	False
True	False	aeb_only	66	new60	4.0	True	True	7.18658383707328	False	False	main650	68	544	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d4_aeb_only/summary.json	ghost_scene68_342eb101_d4_aeb_only	False
True	False	mind	66	new60	4.0	True	True	7.8361974204027325	False	False	main650	68	544	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d4_mind/summary.json	ghost_scene68_342eb101_d4_mind	False
True	False	ours	66	new60	4.0	True	True	5.767110280528397	False	False	h800	68	719	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene68_342eb101_d4_ours/summary.json	ghost_scene68_342eb101_d4_ours	False
True	False	aeb_only	66	new60	4.5	True	True	7.18658383707328	False	False	main650	68	541	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d4p5_aeb_only/summary.json	ghost_scene68_342eb101_d4p5_aeb_only	False
True	False	mind	66	new60	4.5	True	True	7.8361974204027325	False	False	main650	68	541	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d4p5_mind/summary.json	ghost_scene68_342eb101_d4p5_mind	False
True	False	ours	66	new60	4.5	True	True	5.221886621518333	False	False	h800	68	715	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene68_342eb101_d4p5_ours/summary.json	ghost_scene68_342eb101_d4p5_ours	False
True	False	aeb_only	66	new60	5.0	True	True	6.702448264770274	False	False	main650	68	538	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d5_aeb_only/summary.json	ghost_scene68_342eb101_d5_aeb_only	False
True	False	mind	66	new60	5.0	True	True	7.836697828547816	False	False	main650	68	538	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d5_mind/summary.json	ghost_scene68_342eb101_d5_mind	False
True	False	ours	66	new60	5.0	True	True	5.221886621518333	False	False	h800	68	711	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene68_342eb101_d5_ours/summary.json	ghost_scene68_342eb101_d5_ours	False
True	False	aeb_only	66	new60	5.5	True	True	6.21950682190388	False	False	main650	68	535	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d5p5_aeb_only/summary.json	ghost_scene68_342eb101_d5p5_aeb_only	False
True	False	mind	66	new60	5.5	True	True	7.848308024466263	False	False	main650	68	535	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene68_342eb101_d5p5_mind/summary.json	ghost_scene68_342eb101_d5p5_mind	False
True	False	ours	66	new60	5.5	True	True	4.591325940636311	False	False	h800	68	707	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene68_342eb101_d5p5_ours/summary.json	ghost_scene68_342eb101_d5p5_ours	False
True	False	aeb_only	67	new60	3.0	True	True	7.913236570857903	False	False	main650	71	479	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d3_aeb_only/summary.json	ghost_scene71_560f71bf_d3_aeb_only	False
True	False	mind	67	new60	3.0	True	True	7.991755020906551	False	False	main650	71	479	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d3_mind/summary.json	ghost_scene71_560f71bf_d3_mind	False
True	False	ours	67	new60	3.0	True	True	4.548764124550003	False	False	main650	71	564	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d3_ours/summary.json	ghost_scene71_560f71bf_d3_ours	False
True	False	aeb_only	67	new60	3.5	True	True	7.913236570857903	False	False	main650	71	476	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d3p5_aeb_only/summary.json	ghost_scene71_560f71bf_d3p5_aeb_only	False
True	False	mind	67	new60	3.5	True	True	7.991755020906551	False	False	main650	71	476	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d3p5_mind/summary.json	ghost_scene71_560f71bf_d3p5_mind	False
True	False	ours	67	new60	3.5	True	True	4.194068879071223	False	False	main650	71	559	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d3p5_ours/summary.json	ghost_scene71_560f71bf_d3p5_ours	False
True	False	aeb_only	67	new60	4.0	True	True	7.51912722284257	False	False	main650	71	472	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d4_aeb_only/summary.json	ghost_scene71_560f71bf_d4_aeb_only	False
True	False	mind	67	new60	4.0	True	True	7.992059950651972	False	False	main650	71	472	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d4_mind/summary.json	ghost_scene71_560f71bf_d4_mind	False
True	False	ours	67	new60	4.0	True	True	3.7666698171584283	False	False	main650	71	554	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d4_ours/summary.json	ghost_scene71_560f71bf_d4_ours	False
True	False	aeb_only	67	new60	4.5	True	True	7.0433572059539955	False	False	main650	71	469	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d4p5_aeb_only/summary.json	ghost_scene71_560f71bf_d4p5_aeb_only	False
True	False	mind	67	new60	4.5	True	True	7.992550985569158	False	False	main650	71	469	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d4p5_mind/summary.json	ghost_scene71_560f71bf_d4p5_mind	False
True	False	ours	67	new60	4.5	True	True	3.254070664795246	False	False	main650	71	549	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d4p5_ours/summary.json	ghost_scene71_560f71bf_d4p5_ours	False
True	False	aeb_only	67	new60	5.0	True	True	7.0433572059539955	False	False	main650	71	466	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d5_aeb_only/summary.json	ghost_scene71_560f71bf_d5_aeb_only	False
True	False	mind	67	new60	5.0	True	True	7.992550985569158	False	False	main650	71	466	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d5_mind/summary.json	ghost_scene71_560f71bf_d5_mind	False
True	False	ours	67	new60	5.0	True	True	2.6554427031189247	True	False	main650	71	544	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d5_ours/summary.json	ghost_scene71_560f71bf_d5_ours	False
True	False	aeb_only	67	new60	5.5	True	True	6.646181972911618	False	False	main650	71	463	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d5p5_aeb_only/summary.json	ghost_scene71_560f71bf_d5p5_aeb_only	False
True	False	mind	67	new60	5.5	True	True	7.994631010332108	False	False	main650	71	463	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d5p5_mind/summary.json	ghost_scene71_560f71bf_d5p5_mind	False
True	False	ours	67	new60	5.5	True	True	1.88994480876904	True	False	main650	71	539	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene71_560f71bf_d5p5_ours/summary.json	ghost_scene71_560f71bf_d5p5_ours	False
True	False	aeb_only	68	new60	3.0	True	True	7.879466738103808	False	False	main650	72	408	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene72_28bdcdc4_d3_aeb_only/summary.json	ghost_scene72_28bdcdc4_d3_aeb_only	False
True	False	mind	68	new60	3.0	True	True	7.879466738103808	False	False	main650	72	408	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene72_28bdcdc4_d3_mind/summary.json	ghost_scene72_28bdcdc4_d3_mind	False
True	False	ours	68	new60	3.0	True	True	4.931348988665347	False	False	main650	72	488	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene72_28bdcdc4_d3_ours/summary.json	ghost_scene72_28bdcdc4_d3_ours	False
True	False	aeb_only	68	new60	3.5	True	True	7.415418675347231	False	False	main650	72	405	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene72_28bdcdc4_d3p5_aeb_only/summary.json	ghost_scene72_28bdcdc4_d3p5_aeb_only	False
True	False	mind	68	new60	3.5	True	True	7.8804471974937735	False	False	main650	72	405	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene72_28bdcdc4_d3p5_mind/summary.json	ghost_scene72_28bdcdc4_d3p5_mind	False
True	False	ours	68	new60	3.5	True	True	4.454212698355115	False	False	main650	72	483	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene72_28bdcdc4_d3p5_ours/summary.json	ghost_scene72_28bdcdc4_d3p5_ours	False
True	False	aeb_only	68	new60	4.0	True	True	7.415418675347231	False	False	main650	72	402	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene72_28bdcdc4_d4_aeb_only/summary.json	ghost_scene72_28bdcdc4_d4_aeb_only	False
True	False	mind	68	new60	4.0	True	True	7.8804471974937735	False	False	main650	72	402	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene72_28bdcdc4_d4_mind/summary.json	ghost_scene72_28bdcdc4_d4_mind	False
True	False	ours	68	new60	4.0	True	True	3.9761002577846245	False	False	main650	72	478	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene72_28bdcdc4_d4_ours/summary.json	ghost_scene72_28bdcdc4_d4_ours	False
