avg_speed_control_mps	baseline	clean81_index	collision_count_ground_truth	completed_full_horizon	dataset	distance_control_m	ground_truth_collision	n_frames	planner_failure	planner_failure_frame	seq_id	slow_pct_control_lt6	source_scene_index	stop_pct_control_lt0p3	summary_path	task_id	terminated
4.145687471264368	mind	1	2	False	clean21	21.49471736173055	True	461	True	460	f4eaa49a-74a1-4829-81b2-052a650878c3	87.35632183908046	1	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene01_f4eaa49a_mind_no_ghost/summary.json	scene01_f4eaa49a_mind_no_ghost	True
3.750529711111111	ours	1	0	True	clean21	33.69911911077924	False	650	False		f4eaa49a-74a1-4829-81b2-052a650878c3	100.0	1	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene01_f4eaa49a_ours_no_ghost/summary.json	scene01_f4eaa49a_ours_no_ghost	False
6.6676774	mind	2	0	True	clean21	59.87900544350236	False	650	False		5c7f8c2a-c5e6-4ae4-a90b-186684be77d0	11.11111111111111	2	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene02_5c7f8c2a_mind_no_ghost/summary.json	scene02_5c7f8c2a_mind_no_ghost	False
5.067922444444445	ours	2	0	True	clean21	45.52303953701187	False	650	False		5c7f8c2a-c5e6-4ae4-a90b-186684be77d0	100.0	2	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene02_5c7f8c2a_ours_no_ghost/summary.json	scene02_5c7f8c2a_ours_no_ghost	False
7.635142155555555	mind	3	0	True	clean21	68.60196907580374	False	650	False		beac9976-d053-4b82-9607-64d407d8f810	3.111111111111111	3	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene03_beac9976_mind_no_ghost/summary.json	scene03_beac9976_mind_no_ghost	False
5.868589533333334	ours	3	0	True	clean21	52.58067088263318	False	650	False		beac9976-d053-4b82-9607-64d407d8f810	68.88888888888889	3	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene03_beac9976_ours_no_ghost/summary.json	scene03_beac9976_ours_no_ghost	False
5.680576555555556	mind	4	0	True	clean21	51.03593422633385	False	650	False		34222e09-d432-4f39-b6fc-e24bc6559157	65.77777777777779	4	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene04_34222e09_mind_no_ghost/summary.json	scene04_34222e09_mind_no_ghost	False
4.837384377777778	ours	4	0	True	clean21	43.45523772292373	False	650	False		34222e09-d432-4f39-b6fc-e24bc6559157	100.0	4	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene04_34222e09_ours_no_ghost/summary.json	scene04_34222e09_ours_no_ghost	False
5.439797444444445	mind	5	0	True	clean21	48.83459943039381	False	650	False		074d4f6b-e6c5-4730-a01f-000b363495d3	57.55555555555556	5	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene05_074d4f6b_mind_no_ghost/summary.json	scene05_074d4f6b_mind_no_ghost	False
4.107635888888889	ours	5	0	True	clean21	36.89349160991486	False	650	False		074d4f6b-e6c5-4730-a01f-000b363495d3	100.0	5	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene05_074d4f6b_ours_no_ghost/summary.json	scene05_074d4f6b_ours_no_ghost	False
